id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13347467,JH127080,2024-01-24T19:52:00.000,073XX S COTTAGE GROVE AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,True,False,0323,003,6,69,26,1182828,1856574,2024,2024-02-01T15:40:49.000,41.761643856,-87.605476398,"{'latitude': '41.761643856', 'longitude': '-87.605476398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,515,32,61,18,223,4
13347275,JH127052,2024-01-24T19:50:00.000,055XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1522,015,29,25,14,1139498,1898782,2024,2024-02-01T15:40:49.000,41.878365633,-87.763260817,"{'latitude': '41.878365633', 'longitude': '-87.763260817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,68,7,32,25,97,29
13347464,JH127063,2024-01-24T19:49:00.000,087XX S LANGLEY AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,0632,006,8,44,18,1182434,1846978,2024,2024-02-01T15:40:49.000,41.735320534,-87.607217231,"{'latitude': '41.735320534', 'longitude': '-87.607217231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,407,32,61,20,241,10
13347509,JH127061,2024-01-24T19:48:00.000,009XX W 29TH ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,0913,009,11,60,02,1170203,1885300,2024,2024-02-01T15:40:49.000,41.840754947,-87.650912236,"{'latitude': '41.840754947', 'longitude': '-87.650912236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14920,58,59,48,43,23,162,7
13353424,JH134217,2024-01-24T19:42:00.000,033XX N ASHLAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1922,019,32,6,06,1165066,1922064,2024,2024-02-01T15:40:49.000,41.941748603,-87.668718084,"{'latitude': '41.941748603', 'longitude': '-87.668718084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,678,25,22,5,19,32
13347281,JH127039,2024-01-24T19:42:00.000,040XX W CERMAK RD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),CTA BUS STOP,True,False,1012,010,24,29,18,1149874,1889076,2024,2024-02-01T15:40:49.000,41.851535781,-87.725414393,"{'latitude': '41.851535781', 'longitude': '-87.725414393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,30,125,28,57,21,161,22
13347709,JH127387,2024-01-24T19:40:00.000,079XX S ELLIS AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0624,006,8,44,08A,1184271,1852528,2024,2024-02-01T15:40:49.000,41.7505076,-87.60031407,"{'latitude': '41.7505076', 'longitude': '-87.60031407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,40,247,35,61,20,227,10
13347293,JH127034,2024-01-24T19:38:00.000,019XX S HARDING AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1014,010,24,29,18,1150365,1890172,2024,2024-02-01T15:40:49.000,41.854533787,-87.723583723,"{'latitude': '41.854533787', 'longitude': '-87.723583723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,752,14,57,21,156,24
13347416,JH127037,2024-01-24T19:37:00.000,010XX N SPRINGFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1112,011,37,23,14,1150198,1906571,2024,2024-02-01T15:40:49.000,41.899537729,-87.7237692,"{'latitude': '41.899537729', 'longitude': '-87.7237692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4299,24,456,45,5,16,66,37
13347400,JH127013,2024-01-24T19:37:00.000,082XX S MARYLAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0631,006,8,44,05,1183339,1850520,2024,2024-02-01T15:40:49.000,41.745019172,-87.603791701,"{'latitude': '41.745019172', 'longitude': '-87.603791701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,40,141,35,61,20,235,10
13347237,JH127026,2024-01-24T19:35:00.000,090XX S HOUSTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,LIBRARY,False,False,0424,004,10,46,08A,1198096,1845525,2024,2024-02-01T15:40:49.000,41.730956462,-87.549887474,"{'latitude': '41.730956462', 'longitude': '-87.549887474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,42,175,47,25,19,239,6
13347419,JH127035,2024-01-24T19:35:00.000,041XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1114,011,28,26,08B,1148833,1900172,2024,2024-02-01T15:40:49.000,41.882004688,-87.728948432,"{'latitude': '41.882004688', 'longitude': '-87.728948432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,659,23,30,16,100,28
13349350,JH128502,2024-01-24T19:30:00.000,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0111,001,34,32,06,1176352,1900927,2024,2024-02-01T15:40:49.000,41.883500187,-87.627876698,"{'latitude': '41.883500187', 'longitude': '-87.627876698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14310,38,580,36,41,22,88,34
13347701,JH127386,2024-01-24T19:15:00.000,024XX N LINDEN PL,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1414,014,35,22,06,1155576,1916168,2024,2024-02-01T15:40:49.000,41.92576615,-87.703756989,"{'latitude': '41.92576615', 'longitude': '-87.703756989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,22535,23,549,40,1,7,182,35
13347435,JH127128,2024-01-24T19:12:00.000,013XX W JARVIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2423,024,49,1,14,1165754,1949164,2024,2024-02-01T15:40:49.000,42.0160972,-87.665412749,"{'latitude': '42.0160972', 'longitude': '-87.665412749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,357,5,9,11,32,49
13347685,JH127020,2024-01-24T19:10:00.000,049XX N MARINE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,2024,020,48,3,26,1169831,1933480,2024,2024-02-01T15:40:49.000,41.97297178,-87.650870671,"{'latitude': '41.97297178', 'longitude': '-87.650870671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,31,635,16,15,2,14,48
13347364,JH127011,2024-01-24T19:07:00.000,074XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0323,003,6,69,08B,1181193,1855830,2024,2024-02-01T15:40:49.000,41.759640048,-87.611491659,"{'latitude': '41.759640048', 'longitude': '-87.611491659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,515,32,61,18,223,4
13347644,JH127087,2024-01-24T19:00:00.000,061XX S MAY ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,True,0712,007,16,68,04A,1169703,1864091,2024,2024-02-01T15:40:49.000,41.782566115,-87.653362852,"{'latitude': '41.782566115', 'longitude': '-87.653362852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,21559,66,434,2,11,17,261,16
13347388,JH127079,2024-01-24T19:00:00.000,005XX E 88TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0632,006,8,44,08B,1181288,1846752,2024,2024-02-01T15:40:49.000,41.734726819,-87.611422624,"{'latitude': '41.734726819', 'longitude': '-87.611422624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,407,43,61,20,241,10
13347969,JH127660,2024-01-24T19:00:00.000,054XX W POTOMAC AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,APARTMENT,False,False,2532,025,37,25,02,1139660,1908120,2024,2024-02-01T15:40:49.000,41.90398731,-87.762437852,"{'latitude': '41.90398731', 'longitude': '-87.762437852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,599,45,5,6,145,37
13347413,JH126992,2024-01-24T19:00:00.000,081XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0613,006,17,71,08B,1169073,1850894,2024,2024-02-01T15:40:49.000,41.746365492,-87.656053583,"{'latitude': '41.746365492', 'longitude': '-87.656053583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,575,13,59,20,233,17
13347451,JH126989,2024-01-24T19:00:00.000,017XX W HOWARD ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,2422,024,49,1,06,1163126,1950347,2024,2024-02-01T15:40:49.000,42.019399237,-87.675049485,"{'latitude': '42.019399237', 'longitude': '-87.675049485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,21853,,489,,,,,
13353569,JH134273,2024-01-24T19:00:00.000,0000X W PARKING LOT G ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT PARKING LOT,False,False,1654,016,41,76,07,1105435,1940232,2024,2024-02-02T15:40:25.000,41.992663658,-87.887544993,"{'latitude': '41.992663658', 'longitude': '-87.887544993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,16197,75,668,29,38,12,40,41
13348244,JH127704,2024-01-24T19:00:00.000,059XX S ELIZABETH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0713,007,16,67,08A,1169007,1865312,2024,2024-02-01T15:40:49.000,41.78593176,-87.65587932,"{'latitude': '41.78593176', 'longitude': '-87.65587932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,22257,65,278,2,23,17,266,16
13347318,JH127030,2024-01-24T19:00:00.000,060XX N Broadway,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2433,024,48,77,06,1167213,1940125,2024,2024-02-01T15:40:49.000,41.991262667,-87.660305558,"{'latitude': '41.991262667', 'longitude': '-87.660305558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,4451,76,536,16,14,11,50,48
13353975,JH134892,2024-01-24T19:00:00.000,014XX N LOCKWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2532,025,37,25,08A,1140765,1909003,2024,2024-02-02T15:40:25.000,41.906390112,-87.758357113,"{'latitude': '41.906390112', 'longitude': '-87.758357113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,599,45,5,6,145,37
13347445,JH127095,2024-01-24T19:00:00.000,035XX S LAKE PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0212,002,4,36,07,1181929,1881776,2024,2024-02-01T15:40:49.000,41.830821136,-87.607991909,"{'latitude': '41.830821136', 'longitude': '-87.607991909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,2,221,10,36,24,101,9
13348909,JH128968,2024-01-24T19:00:00.000,057XX S PEORIA ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0712,007,16,68,05,1171289,1866735,2024,2024-02-01T15:40:49.000,41.789786989,-87.647470797,"{'latitude': '41.789786989', 'longitude': '-87.647470797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,21559,66,113,2,11,17,261,16
13348381,JH126986,2024-01-24T18:57:00.000,005XX N LAVERGNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1532,015,37,25,08B,1142928,1903312,2024,2024-02-01T15:40:49.000,41.890733295,-87.750553481,"{'latitude': '41.890733295', 'longitude': '-87.750553481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,694,45,32,25,81,37
13347271,JH126975,2024-01-24T18:56:00.000,047XX W DIVISION ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA BUS,False,False,2533,025,37,25,04B,1144582,1907569,2024,2024-02-01T15:40:49.000,41.902383996,-87.744371789,"{'latitude': '41.902383996', 'longitude': '-87.744371789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,62,45,5,6,195,37
13347263,JH126974,2024-01-24T18:46:00.000,087XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,0412,004,8,48,08B,1188321,1847402,2024,2024-02-01T15:40:49.000,41.736345716,-87.585636406,"{'latitude': '41.736345716', 'longitude': '-87.585636406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21202,44,490,35,61,19,240,10
13347427,JH126941,2024-01-24T18:45:00.000,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,0111,001,34,32,06,1176352,1900927,2024,2024-02-01T15:40:49.000,41.883500187,-87.627876698,"{'latitude': '41.883500187', 'longitude': '-87.627876698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14310,38,580,36,41,22,88,34
13347485,JH126990,2024-01-24T18:43:00.000,046XX N KIMBALL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1713,017,33,14,08B,1152887,1930454,2024,2024-02-01T15:40:49.000,41.965021737,-87.713258015,"{'latitude': '41.965021737', 'longitude': '-87.713258015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21849,14,24,20,20,1,1,33
13347439,JH126959,2024-01-24T18:31:00.000,028XX W HARRISON ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,False,1135,011,27,27,04B,1157565,1897241,2024,2024-02-01T15:40:49.000,41.873788515,-87.696964272,"{'latitude': '41.873788515', 'longitude': '-87.696964272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,28,51,23,28,16,146,28
13347437,JH127016,2024-01-24T18:30:00.000,039XX S CALIFORNIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,0921,009,12,58,14,1158337,1878479,2024,2024-02-01T15:40:49.000,41.822287778,-87.694642171,"{'latitude': '41.822287778', 'longitude': '-87.694642171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,22248,55,641,1,56,23,110,12
13347217,JH126980,2024-01-24T18:30:00.000,0000X E ROOSEVELT RD,0560,ASSAULT,SIMPLE,CTA TRAIN,False,False,0123,001,4,32,08A,1176859,1895074,2024,2024-02-01T15:40:49.000,41.867427761,-87.626192049,"{'latitude': '41.867427761', 'longitude': '-87.626192049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14913,34,374,9,35,22,94,34
13347453,JH127094,2024-01-24T18:30:00.000,032XX N PLAINFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1631,016,38,17,05,1120200,1920461,2024,2024-02-01T15:40:49.000,41.938185896,-87.833656815,"{'latitude': '41.938185896', 'longitude': '-87.833656815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39,22254,17,413,19,52,12,29,38
13347279,JH126987,2024-01-24T18:25:00.000,020XX W ARTHUR AVE,0460,BATTERY,SIMPLE,APARTMENT,True,False,2412,024,50,2,08B,1161558,1943154,2024,2024-02-01T15:40:49.000,41.999694408,-87.681021229,"{'latitude': '41.999694408', 'longitude': '-87.681021229', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,22528,20,320,27,12,11,46,50
13347444,JH126954,2024-01-24T18:25:00.000,013XX N CLAREMONT AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,1424,014,1,24,08A,1160499,1908800,2024,2024-02-01T15:40:49.000,41.905447207,-87.685871795,"{'latitude': '41.905447207', 'longitude': '-87.685871795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,516,41,4,7,200,1
13347258,JH126955,2024-01-24T18:24:00.000,004XX W 95TH ST,0560,ASSAULT,SIMPLE,STREET,False,False,2223,022,9,73,08A,1174809,1841903,2024,2024-02-01T15:40:49.000,41.721567188,-87.635302812,"{'latitude': '41.721567188', 'longitude': '-87.635302812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21861,72,593,13,19,9,243,11
13347371,JH126942,2024-01-24T18:20:00.000,051XX S PULASKI RD,0320,ROBBERY,STRONG ARM - NO WEAPON,SMALL RETAIL STORE,False,False,0822,008,23,62,03,1150573,1870126,2024,2024-02-01T15:40:49.000,41.799520795,-87.723342683,"{'latitude': '41.799520795', 'longitude': '-87.723342683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22248,60,792,6,56,13,105,23
13347379,JH126965,2024-01-24T18:20:00.000,035XX N CICERO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,1634,016,31,15,14,1143746,1923306,2024,2024-02-01T15:40:49.000,41.945583621,-87.747047365,"{'latitude': '41.945583621', 'longitude': '-87.747047365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22618,15,115,17,21,12,26,31
13352265,JH132794,2024-01-24T18:19:00.000,032XX S BELL AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0912,009,12,59,05,1161864,1883100,2024,2024-02-01T15:40:49.000,41.834895648,-87.681574486,"{'latitude': '41.834895648', 'longitude': '-87.681574486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,14920,56,2,26,43,23,165,12
13347251,JH126957,2024-01-24T18:18:00.000,039XX W 27TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,1031,010,22,30,26,1150315,1885756,2024,2024-02-01T15:40:49.000,41.842416703,-87.723882276,"{'latitude': '41.842416703', 'longitude': '-87.723882276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,32,227,28,57,21,167,22
13347449,JH126926,2024-01-24T18:10:00.000,039XX N HARLEM AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1632,016,38,17,04B,1127359,1925455,2024,2024-02-01T15:40:49.000,41.951772506,-87.807232707,"{'latitude': '41.951772506', 'longitude': '-87.807232707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22254,17,392,19,52,12,29,38
13348318,JH127279,2024-01-24T18:07:00.000,010XX S CANAL ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,0124,001,28,28,06,1173292,1895790,2024,2024-02-01T15:40:49.000,41.869472398,-87.639265682,"{'latitude': '41.869472398', 'longitude': '-87.639265682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,97,26,44,22,147,28
13347409,JH127069,2024-01-24T18:01:00.000,018XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,STREET,False,False,1434,014,32,22,08B,1160634,1912440,2024,2024-02-01T15:40:49.000,41.915432844,-87.68527487,"{'latitude': '41.915432844', 'longitude': '-87.68527487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,23,373,40,1,7,192,32
13348816,JH128752,2024-01-24T18:00:00.000,073XX S VERNON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,0323,003,6,69,11,1180517,1856398,2024,2024-02-01T15:40:49.000,41.76121424,-87.613951758,"{'latitude': '41.76121424', 'longitude': '-87.613951758', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,515,32,61,18,223,4
13348286,JH128108,2024-01-24T18:00:00.000,064XX S CALUMET AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0312,003,20,69,07,1179561,1862428,2024,2024-02-01T15:40:49.000,41.777783073,-87.617271544,"{'latitude': '41.777783073', 'longitude': '-87.617271544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,122,4,60,18,277,20
13347283,JH127028,2024-01-24T18:00:00.000,018XX N SAWYER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1422,014,26,22,14,1154292,1912112,2024,2024-02-01T15:40:49.000,41.914661921,-87.708583644,"{'latitude': '41.914661921', 'longitude': '-87.708583644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,22535,23,387,41,1,7,190,26
13347599,JH127268,2024-01-24T18:00:00.000,058XX S ROCKWELL ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,0824,008,15,63,26,1160038,1865835,2024,2024-02-01T15:40:49.000,41.787556159,-87.688749787,"{'latitude': '41.787556159', 'longitude': '-87.688749787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,21867,61,112,2,58,13,269,15
13347677,JH127397,2024-01-24T18:00:00.000,001XX W POLK ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0123,001,34,32,07,1175455,1896796,2024,2024-02-01T15:40:49.000,41.87218466,-87.631294594,"{'latitude': '41.87218466', 'longitude': '-87.631294594', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14913,38,12,10,35,22,144,34
13347928,JH127655,2024-01-24T18:00:00.000,059XX S PRINCETON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0711,007,20,68,07,1175300,1865737,2024,2024-02-01T15:40:49.000,41.786959625,-87.632793528,"{'latitude': '41.786959625', 'longitude': '-87.632793528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,166,4,11,17,135,20
13347284,JH127033,2024-01-24T18:00:00.000,033XX W WRIGHTWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1412,014,35,22,07,1153534,1917086,2024,2024-02-01T15:40:49.000,41.928326113,-87.71123588,"{'latitude': '41.928326113', 'longitude': '-87.71123588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,22535,23,72,12,1,7,185,35
13348260,JH128155,2024-01-24T18:00:00.000,013XX W LOYOLA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2432,024,49,1,14,1166172,1943805,2024,2024-02-01T15:40:49.000,42.001383055,-87.664028813,"{'latitude': '42.001383055', 'longitude': '-87.664028813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21853,10,48,5,9,11,41,49
13348737,JH127688,2024-01-24T18:00:00.000,067XX S CLAREMONT AVE,0810,THEFT,OVER $500,APARTMENT,False,False,0832,008,16,66,06,1161893,1859973,2024,2024-02-01T15:40:49.000,41.771431667,-87.682111024,"{'latitude': '41.771431667', 'longitude': '-87.682111024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,64,370,31,23,13,207,16
13347500,JH127142,2024-01-24T18:00:00.000,022XX N MILWAUKEE AVE,0810,THEFT,OVER $500,STREET,False,False,1431,014,1,22,06,1158159,1914465,2024,2024-02-01T15:40:49.000,41.921040558,-87.694312367,"{'latitude': '41.921040558', 'longitude': '-87.694312367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,23,294,41,1,7,184,1
13347391,JH127066,2024-01-24T18:00:00.000,001XX W 87TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0622,006,21,44,07,1176589,1847260,2024,2024-02-01T15:40:49.000,41.736227704,-87.62862238,"{'latitude': '41.736227704', 'longitude': '-87.62862238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,40,1,13,59,20,236,21
13347286,JH126948,2024-01-24T17:58:00.000,056XX W ROOSEVELT RD,031A,ROBBERY,ARMED - HANDGUN,SMALL RETAIL STORE,False,False,1513,015,29,25,03,1138750,1894115,2024,2024-02-01T15:40:49.000,41.865572356,-87.766120589,"{'latitude': '41.865572356', 'longitude': '-87.766120589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,4458,26,61,7,32,25,99,29
13351272,JH131297,2024-01-24T17:57:00.000,032XX N CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1924,019,44,6,06,1169868,1921628,2024,2024-02-01T15:40:49.000,41.94044868,-87.651081589,"{'latitude': '41.94044868', 'longitude': '-87.651081589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,731,25,22,5,28,44
13347207,JH126910,2024-01-24T17:57:00.000,011XX S CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,0123,001,34,32,06,1175696,1895352,2024,2024-02-01T15:40:49.000,41.86821682,-87.6304532,"{'latitude': '41.86821682', 'longitude': '-87.6304532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14913,38,12,10,35,22,144,9
13347381,JH126969,2024-01-24T17:53:00.000,001XX N WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,False,False,0111,001,34,32,26,1176798,1901032,2024,2024-02-01T15:40:49.000,41.883778241,-87.626235794,"{'latitude': '41.883778241', 'longitude': '-87.626235794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14310,38,580,36,41,22,88,34
13347175,JH126897,2024-01-24T17:53:00.000,070XX S BISHOP ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0734,007,17,67,08A,1167881,1858144,2024,2024-02-01T15:40:49.000,41.766286138,-87.660213493,"{'latitude': '41.766286138', 'longitude': '-87.660213493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,284,31,23,17,216,17
13347170,JH126890,2024-01-24T17:52:00.000,056XX S HALSTED ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,0712,007,16,68,04A,1171932,1867463,2024,2024-02-01T15:40:49.000,41.791770601,-87.645091743,"{'latitude': '41.791770601', 'longitude': '-87.645091743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,113,4,11,17,261,16
