id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,year,updated_on,x_coordinate,y_coordinate,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13344248,JH123141,2024-01-21T17:11:00.000,106XX S CHURCH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2212,022,19,72,14,2024,2024-01-29T15:41:16.000,1168079,1834222,41.700636419,-87.660173534,"{'latitude': '41.700636419', 'longitude': '-87.660173534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,71,630,42,13,9,257,19
13344344,JH123140,2024-01-21T17:10:00.000,006XX W IRVING PARK RD,1050,HUMAN TRAFFICKING,COMMERCIAL SEX ACTS,RESIDENCE,False,True,1915,019,46,3,26,2024,2024-01-29T15:41:16.000,1171127,1926803,41.954621476,-87.64630191,"{'latitude': '41.954621476', 'longitude': '-87.64630191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,21186,31,636,39,53,5,5,46
13344165,JH123116,2024-01-21T17:06:00.000,015XX W 91ST ST,0460,BATTERY,SIMPLE,SIDEWALK,True,False,2221,022,21,73,08B,2024,2024-01-29T15:41:16.000,1167350,1844378,41.728521681,-87.662553153,"{'latitude': '41.728521681', 'longitude': '-87.662553153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,72,195,13,59,9,245,21
13344107,JH123119,2024-01-21T17:03:00.000,0000X W 18TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0131,001,3,33,06,2024,2024-01-29T15:41:16.000,1176417,1891564,41.857806069,-87.627920558,"{'latitude': '41.857806069', 'longitude': '-87.627920558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21194,34,330,9,40,22,94,8
13349209,JH129069,2024-01-21T17:00:00.000,067XX S THROOP ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,0724,007,17,67,04B,2024,2024-01-29T15:41:16.000,1168822,1860000,41.771358978,-87.656710867,"{'latitude': '41.771358978', 'longitude': '-87.656710867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,21,31,23,17,203,17
13346163,JH125595,2024-01-21T17:00:00.000,040XX W 21ST PL,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1012,010,24,29,06,2024,2024-01-29T15:41:16.000,1149709,1889451,41.852568031,-87.726010254,"{'latitude': '41.852568031', 'longitude': '-87.726010254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,753,14,57,21,109,24
13346275,JH124900,2024-01-21T17:00:00.000,063XX S KEDZIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,DRUG STORE,False,False,0823,008,14,66,14,2024,2024-01-29T15:41:16.000,1156143,1862448,41.778340981,-87.703122242,"{'latitude': '41.778340981', 'longitude': '-87.703122242', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,293,31,58,13,276,14
13344550,JH123539,2024-01-21T17:00:00.000,080XX S ABERDEEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0612,006,17,71,14,2024,2024-01-29T15:41:16.000,1170380,1851526,41.748071455,-87.651246079,"{'latitude': '41.748071455', 'longitude': '-87.651246079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,487,13,59,20,230,17
13344843,JH123859,2024-01-21T17:00:00.000,060XX W MATSON AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1611,016,39,10,07,2024,2024-01-29T15:41:16.000,1134748,1940229,41.992186064,-87.779719331,"{'latitude': '41.992186064', 'longitude': '-87.779719331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20,22532,36,656,38,18,12,34,39
13345106,JH124387,2024-01-21T17:00:00.000,037XX W DIVISION ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1112,011,27,23,06,2024,2024-01-29T15:41:16.000,1151045,1907736,41.902718047,-87.72062759,"{'latitude': '41.902718047', 'longitude': '-87.72062759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4299,24,456,46,5,16,66,27
13344203,JH123158,2024-01-21T17:00:00.000,0000X W DIVISION ST,0810,THEFT,OVER $500,BAR OR TAVERN,False,False,1824,018,2,8,06,2024,2024-01-29T15:41:16.000,1175901,1908369,41.903931582,-87.629308553,"{'latitude': '41.903931582', 'longitude': '-87.629308553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14926,37,17,11,54,14,197,2
13344094,JH123100,2024-01-21T16:58:00.000,063XX S RACINE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,False,False,0724,007,16,67,14,2024,2024-01-29T15:41:16.000,1169407,1862778,41.778969503,-87.654486077,"{'latitude': '41.778969503', 'longitude': '-87.654486077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,22257,66,21,2,11,17,203,16
13344231,JH123135,2024-01-21T16:52:00.000,041XX W WASHINGTON BLVD,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,1114,011,28,26,18,2024,2024-01-29T15:41:16.000,1148744,1900170,41.882000919,-87.729275294,"{'latitude': '41.882000919', 'longitude': '-87.729275294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,659,23,30,16,83,28
13344150,JH123096,2024-01-21T16:50:00.000,017XX W 101ST ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,2213,022,19,72,26,2024,2024-01-29T15:41:16.000,1166552,1837637,41.710040352,-87.66566791,"{'latitude': '41.710040352', 'longitude': '-87.66566791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,71,628,42,13,9,252,19
13344138,JH123113,2024-01-21T16:47:00.000,035XX W JACKSON BLVD,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,True,False,1133,011,28,27,08B,2024,2024-01-29T15:41:16.000,1152824,1898461,41.877231461,-87.714338733,"{'latitude': '41.877231461', 'longitude': '-87.714338733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,28,783,23,30,16,86,28
13344115,JH123087,2024-01-21T16:46:00.000,050XX S LOOMIS BLVD,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,0933,009,20,61,26,2024,2024-01-29T15:41:16.000,1167853,1871249,41.802248457,-87.659939932,"{'latitude': '41.802248457', 'longitude': '-87.659939932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,14924,59,677,4,37,23,118,20
13344142,JH123114,2024-01-21T16:45:00.000,009XX W GRANVILLE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2433,024,48,77,07,2024,2024-01-29T15:41:16.000,1168606,1941349,41.994591191,-87.65514611,"{'latitude': '41.994591191', 'longitude': '-87.65514611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,4451,76,45,16,14,11,50,48
13344368,JH123091,2024-01-21T16:40:00.000,004XX N WABASH AVE,0560,ASSAULT,SIMPLE,STREET,False,False,1834,018,42,8,08A,2024,2024-01-29T15:41:16.000,1176592,1902931,41.888993854,-87.626934833,"{'latitude': '41.888993854', 'longitude': '-87.626934833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,626,36,6,14,74,42
13344392,JH123315,2024-01-21T16:34:00.000,028XX N PULASKI RD,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2523,025,31,21,04A,2024,2024-01-29T15:41:16.000,1149239,1918396,41.932005294,-87.726984558,"{'latitude': '41.932005294', 'longitude': '-87.726984558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22618,22,464,21,39,6,175,31
13344175,JH123082,2024-01-21T16:33:00.000,046XX N MARINE DR,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,False,False,1914,019,46,3,08A,2024,2024-01-29T15:41:16.000,1170399,1931093,41.966409353,-87.648852157,"{'latitude': '41.966409353', 'longitude': '-87.648852157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,22616,31,636,39,15,5,4,46
13344158,JH123200,2024-01-21T16:30:00.000,021XX S PRAIRIE AVE,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,0132,001,3,33,06,2024,2024-01-29T15:41:16.000,1178400,1890131,41.853828887,-87.620685495,"{'latitude': '41.853828887', 'longitude': '-87.620685495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21194,34,374,9,40,22,148,8
13344139,JH123074,2024-01-21T16:27:00.000,029XX W ADAMS ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,1124,011,27,27,04A,2024,2024-01-29T15:41:16.000,1156757,1898881,41.878305239,-87.699886431,"{'latitude': '41.878305239', 'longitude': '-87.699886431', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,28,51,46,28,16,123,27
13346839,JH126183,2024-01-21T16:22:00.000,012XX W ARTHUR AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2432,024,49,1,07,2024,2024-01-29T15:41:16.000,1166930,1943465,42.000433796,-87.661250078,"{'latitude': '42.000433796', 'longitude': '-87.661250078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21853,10,48,5,9,11,41,49
13344216,JH123069,2024-01-21T16:15:00.000,079XX S ANTHONY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0411,004,8,45,08B,2024,2024-01-29T15:41:16.000,1187757,1852625,41.750691569,-87.587536838,"{'latitude': '41.750691569', 'longitude': '-87.587536838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,41,133,35,61,19,224,10
13344168,JH123083,2024-01-21T16:13:00.000,008XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1511,015,29,25,08B,2024,2024-01-29T15:41:16.000,1138870,1905000,41.895440042,-87.76541563,"{'latitude': '41.895440042', 'longitude': '-87.76541563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,4299,26,671,7,5,25,70,29
13344156,JH123089,2024-01-21T16:13:00.000,003XX S HALSTED ST,0560,ASSAULT,SIMPLE,RESIDENCE,True,False,1232,012,34,28,08A,2024,2024-01-29T15:41:16.000,1171098,1898739,41.877613062,-87.647233851,"{'latitude': '41.877613062', 'longitude': '-87.647233851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4452,29,786,46,45,15,95,34
13344143,JH123070,2024-01-21T16:12:00.000,021XX W 21ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1234,012,25,31,08B,2024,2024-01-29T15:41:16.000,1162439,1889719,41.853046882,-87.679279682,"{'latitude': '41.853046882', 'longitude': '-87.679279682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,14920,33,4,26,43,15,121,25
13344166,JH123173,2024-01-21T16:02:00.000,014XX N WASHTENAW AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1423,014,26,24,07,2024,2024-01-29T15:41:16.000,1158151,1909490,41.907388931,-87.69447792,"{'latitude': '41.907388931', 'longitude': '-87.69447792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,21560,25,288,41,4,7,62,26
13346263,JH124942,2024-01-21T16:00:00.000,006XX W ALDINE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1925,019,44,6,06,2024,2024-01-29T15:41:16.000,1171349,1922151,41.941851339,-87.645623028,"{'latitude': '41.941851339', 'longitude': '-87.645623028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,730,25,22,5,18,44
13344581,JH123580,2024-01-21T16:00:00.000,015XX E HYDE PARK BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0222,002,4,39,14,2024,2024-01-29T15:41:16.000,1187270,1871488,41.802464785,-87.588722904,"{'latitude': '41.802464785', 'longitude': '-87.588722904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21192,5,400,10,10,24,113,9
13348918,JH128897,2024-01-21T16:00:00.000,0000X S MIDWAY ST,0810,THEFT,OVER $500,AIRPORT PARKING LOT,False,False,0813,008,13,56,06,2024,2024-01-29T15:41:16.000,1145919,1866019,41.788339891,-87.740514226,"{'latitude': '41.788339891', 'longitude': '-87.740514226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,86,15,58,13,271,13
13350088,JH130413,2024-01-21T16:00:00.000,060XX S MELVINA AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,False,False,0812,008,13,64,11,2024,2024-01-30T15:40:48.000,1136104,1863823,41.782493744,-87.776554999,"{'latitude': '41.782493744', 'longitude': '-87.776554999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,62,265,15,7,13,272,13
13344114,JH123127,2024-01-21T16:00:00.000,032XX N CLIFTON AVE,0810,THEFT,OVER $500,STREET,False,False,1924,019,44,6,06,2024,2024-01-29T15:41:16.000,1168048,1921694,41.94066934,-87.657768761,"{'latitude': '41.94066934', 'longitude': '-87.657768761', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,710,25,22,5,28,44
13344969,JH124142,2024-01-21T16:00:00.000,064XX N CLAREMONT AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,APARTMENT,False,False,2412,024,50,2,11,2024,2024-01-29T15:41:16.000,1159480,1942642,41.998332648,-87.688679854,"{'latitude': '41.998332648', 'longitude': '-87.688679854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,22528,20,320,27,12,11,46,50
13344129,JH123047,2024-01-21T15:56:00.000,045XX W 47TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,0815,008,14,57,04B,2024,2024-01-29T15:41:16.000,1146694,1873077,41.807693449,-87.737493167,"{'latitude': '41.807693449', 'longitude': '-87.737493167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22248,54,591,8,56,13,105,14
13344198,JH123077,2024-01-21T15:55:00.000,074XX S EBERHART AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,0323,003,6,69,08A,2024,2024-01-29T15:41:16.000,1180866,1855703,41.75929907,-87.612693997,"{'latitude': '41.75929907', 'longitude': '-87.612693997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,515,32,61,18,223,4
13344169,JH123063,2024-01-21T15:53:00.000,065XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2512,025,36,19,06,2024,2024-01-29T15:41:16.000,1132377,1917897,41.930946496,-87.788962647,"{'latitude': '41.930946496', 'longitude': '-87.788962647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39,4454,19,137,44,52,6,179,36
13344196,JH123050,2024-01-21T15:48:00.000,080XX S CICERO AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0834,008,18,70,04A,2024,2024-01-29T15:41:16.000,1145820,1850738,41.746408057,-87.741262915,"{'latitude': '41.746408057', 'longitude': '-87.741262915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,4300,,,,,,,
13344046,JH123005,2024-01-21T15:36:00.000,029XX W WARREN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1222,012,27,27,14,2024,2024-01-29T15:41:16.000,1156679,1900210,41.881953724,-87.700136828,"{'latitude': '41.881953724', 'longitude': '-87.700136828', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,28,51,46,28,15,77,27
13344375,JH123098,2024-01-21T15:34:00.000,0000X E 9TH ST,0810,THEFT,OVER $500,APARTMENT,False,False,0123,001,4,32,06,2024,2024-01-29T15:41:16.000,1176574,1896201,41.870526756,-87.627204283,"{'latitude': '41.870526756', 'longitude': '-87.627204283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14913,38,368,10,35,22,144,9
13344097,JH123044,2024-01-21T15:31:00.000,066XX W GRAND AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,2512,025,36,18,06,2024,2024-01-29T15:41:16.000,1131423,1915221,41.923619797,-87.792530495,"{'latitude': '41.923619797', 'longitude': '-87.792530495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39,4454,18,136,44,3,6,183,36
13344091,JH123029,2024-01-21T15:30:00.000,004XX E ONTARIO ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1834,018,2,8,14,2024,2024-01-29T15:41:16.000,1179278,1904579,41.893454941,-87.617020399,"{'latitude': '41.893454941', 'longitude': '-87.617020399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,158,36,6,14,74,2
13344172,JH123068,2024-01-21T15:30:00.000,017XX N LOREL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,False,False,2532,025,37,25,26,2024,2024-01-29T15:41:16.000,1140460,1911094,41.912133659,-87.759426119,"{'latitude': '41.912133659', 'longitude': '-87.759426119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,26,596,45,2,6,145,37
13344120,JH123125,2024-01-21T15:30:00.000,002XX W GARFIELD BLVD,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,False,False,0935,009,20,37,03,2024,2024-01-29T15:41:16.000,1175647,1868500,41.794533814,-87.631438536,"{'latitude': '41.794533814', 'longitude': '-87.631438536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21559,66,166,9,37,23,117,20
13344370,JH123056,2024-01-21T15:30:00.000,058XX S JUSTINE ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,False,True,0713,007,16,67,04B,2024,2024-01-29T15:41:16.000,1167002,1866150,41.78827445,-87.663206679,"{'latitude': '41.78827445', 'longitude': '-87.663206679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,65,384,2,23,17,266,16
13344064,JH122982,2024-01-21T15:13:00.000,032XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0913,009,11,60,08B,2024,2024-01-29T15:41:16.000,1168851,1883147,41.834876284,-87.655935857,"{'latitude': '41.834876284', 'longitude': '-87.655935857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14920,58,171,48,43,23,162,7
13344112,JH122983,2024-01-21T15:10:00.000,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1432,014,32,22,06,2024,2024-01-29T15:41:16.000,1160867,1917657,41.929743818,-87.684273777,"{'latitude': '41.929743818', 'longitude': '-87.684273777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,23,240,41,1,7,180,32
13346286,JH125168,2024-01-21T15:04:00.000,046XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1722,017,45,15,06,2024,2024-01-29T15:41:16.000,1144295,1926174,41.953443342,-87.744957048,"{'latitude': '41.953443342', 'longitude': '-87.744957048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22618,15,139,50,21,1,25,45
13345009,JH124230,2024-01-21T15:00:00.000,038XX W GRANVILLE AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,1711,017,39,13,11,2024,2024-01-29T15:41:16.000,1149723,1940888,41.993715534,-87.724618725,"{'latitude': '41.993715534', 'longitude': '-87.724618725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,4450,13,747,38,50,1,53,39
13344358,JH123115,2024-01-21T15:00:00.000,015XX W SUPERIOR ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,1215,012,1,24,26,2024,2024-01-29T15:41:16.000,1165922,1905098,41.895174612,-87.666057128,"{'latitude': '41.895174612', 'longitude': '-87.666057128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,22620,25,485,41,49,15,78,1
13344061,JH123030,2024-01-21T15:00:00.000,002XX W 79TH ST,0810,THEFT,OVER $500,CTA BUS,False,False,0623,006,17,69,06,2024,2024-01-29T15:41:16.000,1176171,1852587,41.750855036,-87.629994265,"{'latitude': '41.750855036', 'longitude': '-87.629994265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,40,1,31,59,20,228,17
13344578,JH123595,2024-01-21T15:00:00.000,015XX W OHIO ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,1215,012,1,24,14,2024,2024-01-29T15:41:16.000,1165933,1904104,41.892446769,-87.66604512,"{'latitude': '41.892446769', 'longitude': '-87.66604512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,22620,25,485,41,49,15,78,1
13345071,JH123164,2024-01-21T15:00:00.000,0000X W 87TH ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0622,006,21,44,06,2024,2024-01-29T15:41:16.000,1177487,1847284,41.736273339,-87.625331716,"{'latitude': '41.736273339', 'longitude': '-87.625331716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,40,1,13,59,20,242,21
13344722,JH123771,2024-01-21T15:00:00.000,013XX W 52ND ST,0620,BURGLARY,UNLAWFUL ENTRY,PARK PROPERTY,False,False,0934,009,20,61,05,2024,2024-01-29T15:41:16.000,1168459,1870286,41.799592827,-87.657745237,"{'latitude': '41.799592827', 'longitude': '-87.657745237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,14924,59,790,4,37,23,127,20
13344656,JH123648,2024-01-21T15:00:00.000,011XX W BRYN MAWR AVE,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,2022,020,48,77,06,2024,2024-01-29T15:41:16.000,1167668,1937354,41.983649153,-87.658712242,"{'latitude': '41.983649153', 'longitude': '-87.658712242', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,76,144,16,14,2,42,48
13346268,JH124723,2024-01-21T15:00:00.000,064XX S GREENWOOD AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,0314,003,20,42,06,2024,2024-01-29T15:41:16.000,1184493,1862615,41.7781821,-87.599185088,"{'latitude': '41.7781821', 'longitude': '-87.599185088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,27,4,60,18,273,20
13345031,JH124016,2024-01-21T14:52:00.000,048XX W WALTON ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1531,015,37,25,08A,2024,2024-01-29T15:41:16.000,1143953,1905871,41.89773632,-87.746724879,"{'latitude': '41.89773632', 'longitude': '-87.746724879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,578,45,5,25,69,37
13344108,JH122966,2024-01-21T14:47:00.000,011XX S CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,0123,001,34,32,06,2024,2024-01-29T15:41:16.000,1175696,1895352,41.86821682,-87.6304532,"{'latitude': '41.86821682', 'longitude': '-87.6304532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14913,38,12,10,35,22,144,9
13344117,JH122952,2024-01-21T14:47:00.000,027XX W HARRISON ST,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,1135,011,28,27,06,2024,2024-01-29T15:41:16.000,1158248,1897253,41.873807522,-87.69445629,"{'latitude': '41.873807522', 'longitude': '-87.69445629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21184,28,38,23,28,16,146,28
13344202,JH122990,2024-01-21T14:45:00.000,019XX E 95TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,RESTAURANT,False,False,0431,004,7,51,03,2024,2024-01-29T15:41:16.000,1190971,1842365,41.722460108,-87.576090212,"{'latitude': '41.722460108', 'longitude': '-87.576090212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21202,48,252,35,25,19,246,10
13344090,JH122958,2024-01-21T14:45:00.000,004XX E 133RD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,0533,005,10,54,04A,2024,2024-01-29T15:41:16.000,1181685,1816819,41.652577439,-87.61088796,"{'latitude': '41.652577439', 'longitude': '-87.61088796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,4460,51,9,43,47,10,221,6
13344102,JH123039,2024-01-21T14:40:00.000,078XX S WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,SMALL RETAIL STORE,False,False,0835,008,18,70,07,2024,2024-01-29T15:41:16.000,1161742,1852516,41.75097171,-87.682871235,"{'latitude': '41.75097171', 'longitude': '-87.682871235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,21554,69,498,30,59,13,226,18
13346902,JH126447,2024-01-21T14:38:00.000,030XX N PULASKI RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,False,False,2523,025,31,21,11,2024,2024-01-29T15:41:16.000,1149192,1920063,41.936580597,-87.72711396,"{'latitude': '41.936580597', 'longitude': '-87.72711396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22618,22,464,17,39,6,175,31
13344066,JH122946,2024-01-21T14:37:00.000,091XX S COMMERCIAL AVE,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,True,False,0423,004,10,46,06,2024,2024-01-29T15:41:16.000,1197734,1844871,41.729170867,-87.551235346,"{'latitude': '41.729170867', 'longitude': '-87.551235346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,42,510,47,25,19,238,6
